,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
security,F11903M Index,I00103M Index,I00703M Index,I01103M Index,I01303M Index,I01803M Index,I02103M Index,I02203M Index,I02503M Index,I04903M Index,I07803M Index,I11203M Index,I16503M Index,I17303M Index,I21703M Index,I25103M Index,I26903M Index,I35103M Index
date,,,,,,,,,,,,,,,,,,
2019-03-18,1.287,1.81,1.647,-0.675,-0.536,-0.182,-0.462,0.761,2.434,1.626,0.964,1.705,0.066,1.761,4.5439,7.906,-0.236,3.3737
2019-03-19,1.321,1.81,1.651,-0.676,-0.527,-0.202,-0.462,0.76,2.441,1.622,1.046,1.708,0.079,1.766,4.5354,7.873,-0.236,3.3708
2019-03-20,1.388,1.811,1.654,-0.674,-0.53,-0.219,-0.479,0.759,2.451,1.613,1.028,1.705,0.061,1.749,4.54,7.887,-0.233,3.399
2019-03-21,1.374,1.825,1.646,-0.676,-0.53,-0.219,-0.481,0.73,2.454,1.614,1.044,1.719,0.037,1.729,4.4996,7.878,-0.237,3.4044
2019-03-22,1.386,1.796,1.642,-0.68,-0.537,-0.205,-0.479,0.728,2.44,1.624,1.051,1.716,0.042,1.745,4.5077,7.871,-0.233,3.416
2019-03-25,1.39,1.773,1.65,-0.669,-0.533,-0.209,-0.477,0.767,2.437,1.611,1.06,1.704,0.043,1.75,4.4631,7.859,-0.236,3.4707
2019-03-26,1.421,1.771,1.652,-0.675,-0.53,-0.19,-0.478,0.766,2.441,1.615,1.065,1.707,-0.096,1.767,4.4922,7.869,-0.234,3.4902
2019-03-27,1.389,1.766,1.644,-0.678,-0.542,-0.19,-0.478,0.768,2.419,1.501,1.081,1.707,0.029,1.743,4.4147,7.841,-0.228,3.4832
2019-03-28,1.379,1.749,1.654,-0.72,-0.543,-0.194,-0.477,0.763,2.412,1.493,1.093,1.663,0.045,1.739,4.4494,7.878,-0.223,3.4548
2019-03-29,1.396,1.754,1.654,-0.671,-0.534,-0.184,-0.479,0.763,2.383,1.482,1.111,1.688,0.064,1.744,4.4314,7.88,-0.23,3.4546
2019-04-01,1.383,1.754,1.66,-0.671,-0.533,-0.199,-0.478,0.674,2.376,1.497,1.114,1.675,0.069,1.763,4.4588,7.887,-0.224,3.4422
2019-04-02,1.384,1.748,1.659,-0.677,-0.527,-0.198,-0.478,0.675,2.402,1.475,1.118,1.691,0.07,1.704,4.4457,7.869,-0.228,3.2531
2019-04-03,1.372,1.745,1.652,-0.678,-0.535,-0.159,-0.46,0.673,2.417,1.487,1.117,1.666,0.075,1.719,4.4883,7.869,-0.224,3.3054
2019-04-04,1.353,1.734,1.655,-0.668,-0.532,-0.16,-0.489,0.676,2.418,1.489,1.112,1.66,0.072,1.717,4.488,7.869,-0.225,3.2572
2019-04-05,1.385,1.742,1.648,-0.675,-0.519,-0.16,-0.488,0.675,2.416,1.488,1.101,1.678,0.078,1.75,4.4838,7.869,-0.229,3.2624
2019-04-08,1.4,1.731,1.656,-0.68,-0.525,-0.179,-0.489,0.755,2.411,1.479,1.107,1.666,0.078,1.75,4.4627,7.869,-0.225,3.2329
2019-04-09,1.395,1.725,1.66,-0.681,-0.525,-0.205,-0.489,0.752,2.402,1.477,1.112,1.623,0.1,1.748,4.4818,7.85,-0.226,3.1074
2019-04-10,1.405,1.716,1.648,-0.68,-0.528,-0.217,-0.488,0.753,2.407,1.481,1.112,1.631,0.058,1.756,4.4345,7.859,-0.225,3.0784
2019-04-11,1.401,1.687,1.66,-0.685,-0.524,-0.228,-0.469,0.754,2.412,1.488,1.113,1.701,0.084,1.758,4.4428,7.859,-0.224,3.079
2019-04-12,1.424,1.705,1.665,-0.678,-0.523,-0.227,-0.47,0.753,2.417,1.493,1.097,1.601,0.088,1.751,4.45,7.841,-0.23,3.1603
2019-04-15,1.404,1.7,1.673,-0.678,-0.526,-0.203,-0.469,0.755,2.4,1.506,1.101,1.602,0.09,1.744,4.4558,7.85,-0.232,3.2037
2019-04-16,1.39,1.687,1.671,-0.678,-0.525,-0.2,-0.47,0.743,2.41,1.511,1.116,1.64,0.093,1.722,4.4349,7.859,-0.228,3.2077
2019-04-17,1.387,1.66,1.665,-0.68,-0.527,-0.198,-0.47,0.743,2.423,1.449,1.103,1.662,0.072,1.737,4.4136,7.859,-0.231,3.2066
2019-04-18,1.36,1.682,1.665,-0.68,-0.532,-0.204,-0.469,0.739,2.407,1.462,1.104,1.662,0.061,1.711,4.3538,7.859,-0.23,3.2189
2019-04-19,1.357,1.679,1.736,-0.68,-0.531,-0.203,-0.469,0.739,2.408,1.462,1.105,1.662,0.061,1.73,4.3538,7.859,-0.229,3.2189
2019-04-22,1.358,1.669,1.664,-0.679,-0.529,-0.177,-0.469,0.739,2.424,1.461,1.108,1.662,0.061,1.732,4.432,7.859,-0.229,3.1532
2019-04-23,1.36,1.652,1.668,-0.679,-0.526,-0.188,-0.47,0.742,2.417,1.455,1.1,1.654,0.073,1.717,4.4275,7.869,-0.24,3.1529
2019-04-24,1.375,1.608,1.664,-0.678,-0.538,-0.201,-0.469,0.742,2.416,1.425,1.091,1.637,0.061,1.729,4.4349,7.869,-0.223,3.1548
2019-04-25,1.345,1.603,1.67,-0.653,-0.54,-0.234,-0.468,0.742,2.413,1.425,1.099,1.66,0.061,1.734,4.4505,7.887,-0.23,3.1706
2019-04-26,1.375,1.53,1.66,-0.677,-0.548,-0.223,-0.468,0.738,2.408,1.417,1.099,1.621,0.061,1.73,4.4382,7.892,-0.233,3.1711
2019-04-29,1.363,1.526,1.669,-0.678,-0.567,-0.206,-0.469,0.747,2.405,1.419,1.102,1.661,0.067,1.729,4.4513,7.944,-0.23,3.173
2019-04-30,1.358,1.52,1.669,-0.678,-0.577,-0.206,-0.471,0.742,2.405,1.424,1.101,1.654,0.047,1.71,4.4607,7.944,-0.241,3.1705
2019-05-01,1.358,1.512,1.667,-0.684,-0.577,-0.206,-0.471,0.741,2.407,1.416,1.102,1.654,0.047,1.71,4.4365,7.944,-0.226,3.1705
2019-05-02,1.409,1.482,1.663,-0.679,-0.584,-0.206,-0.468,0.726,2.415,1.417,1.107,1.649,0.053,1.745,4.4642,7.962,-0.23,3.1779
2019-05-03,1.41,1.469,1.659,-0.678,-0.591,-0.206,-0.467,0.75,2.415,1.423,1.106,1.66,0.074,1.729,4.4604,7.973,-0.237,3.1686
2019-05-06,1.433,1.459,1.66,-0.676,-0.597,-0.205,-0.466,0.752,2.409,1.423,1.081,1.652,0.064,1.727,4.4873,7.972,-0.23,3.1458
2019-05-07,1.404,1.477,1.66,-0.679,-0.567,-0.178,-0.467,0.748,2.407,1.429,1.061,1.653,0.088,1.716,4.4674,7.981,-0.23,3.1417
2019-05-08,1.412,1.475,1.658,-0.698,-0.576,-0.198,-0.475,0.749,2.415,1.38,1.05,1.653,0.111,1.686,4.4075,7.972,-0.224,3.1381
2019-05-09,1.357,1.473,1.661,-0.681,-0.583,-0.313,-0.476,0.749,2.413,1.396,1.046,1.65,0.081,1.676,4.4062,7.991,-0.228,3.1333
2019-05-10,1.384,1.471,1.669,-0.677,-0.578,-0.193,-0.473,0.744,2.413,1.398,1.041,1.651,0.075,1.681,4.3841,7.993,-0.23,3.1436
2019-05-13,1.38,1.445,1.668,-0.679,-0.574,-0.192,-0.488,0.741,2.398,1.395,1.032,1.665,0.045,1.66,4.3996,7.991,-0.226,3.1017
2019-05-14,1.414,1.443,1.676,-0.679,-0.569,-0.19,-0.483,0.742,2.386,1.392,1.031,1.654,0.05,1.64,4.4019,8.0,-0.222,3.0844
2019-05-15,1.432,1.438,1.665,-0.676,-0.568,-0.195,-0.49,0.76,2.392,1.379,1.036,1.659,0.056,1.65,4.3826,7.977,-0.214,3.0975
2019-05-16,1.434,1.397,1.67,-0.661,-0.57,-0.197,-0.498,0.758,2.382,1.374,1.024,1.669,0.066,1.666,4.3676,8.0,-0.218,3.0818
2019-05-17,1.433,1.577,1.674,-0.66,-0.561,-0.168,-0.5,0.755,2.375,1.375,1.028,1.661,0.065,1.67,4.3615,8.002,-0.216,3.109
2019-05-20,1.438,1.578,1.746,-0.698,-0.55,-0.16,-0.501,0.735,2.369,1.376,1.027,1.656,0.103,1.66,4.3582,8.0,-0.223,3.1065
2019-05-21,1.412,1.577,1.67,-0.68,-0.547,-0.164,-0.503,0.756,2.364,1.368,1.023,1.667,0.112,1.595,4.3525,8.028,-0.22,3.1065
2019-05-22,1.416,1.578,1.674,-0.679,-0.542,-0.166,-0.501,0.733,2.362,1.35,1.017,1.688,0.082,1.576,4.3638,8.037,-0.229,3.1108
2019-05-23,1.387,1.563,1.675,-0.692,-0.542,-0.17,-0.504,0.734,2.347,1.327,1.017,1.692,0.075,1.552,4.3712,8.047,-0.227,3.0976
2019-05-24,1.426,1.559,1.677,-0.698,-0.545,-0.164,-0.498,0.728,2.335,1.305,1.014,1.666,0.075,1.588,4.3363,8.02,-0.23,3.0846
2019-05-27,1.38,1.553,1.673,-0.665,-0.548,-0.125,-0.484,0.729,2.335,1.307,1.012,1.671,0.124,1.622,4.3388,8.019,-0.232,3.0742
2019-05-28,1.379,1.549,1.678,-0.637,-0.548,-0.19,-0.483,0.721,2.339,1.306,1.01,1.672,0.114,1.629,4.3135,8.037,-0.22,3.0696
2019-05-29,1.39,1.542,1.678,-0.647,-0.547,-0.176,-0.483,0.724,2.34,1.253,1.005,1.686,0.12,1.612,4.3133,8.019,-0.215,2.9757
2019-05-30,1.393,1.468,1.674,-0.647,-0.552,-0.203,-0.483,0.724,2.361,1.257,1.009,1.684,0.122,1.613,4.3085,8.028,-0.238,2.9411
2019-05-31,1.408,1.468,1.671,-0.647,-0.554,-0.194,-0.485,0.728,2.335,1.259,0.998,1.681,0.111,1.58,4.2968,8.039,-0.219,2.9078
2019-06-03,1.412,1.462,1.664,-0.674,-0.552,-0.194,-0.487,0.723,2.321,1.259,0.943,1.505,0.132,1.565,4.243,8.056,-0.232,2.8239
2019-06-04,1.415,1.455,1.662,-0.676,-0.546,-0.182,-0.485,0.719,2.326,1.238,0.907,1.487,0.132,1.523,4.175,8.131,-0.23,2.8551
2019-06-05,1.399,1.444,1.658,-0.676,-0.549,-0.183,-0.481,0.718,2.331,1.225,0.886,1.502,0.116,1.513,4.2093,8.112,-0.208,2.8527
2019-06-06,1.389,1.421,1.66,-0.724,-0.551,-0.187,-0.481,0.719,2.293,1.211,0.874,1.495,0.124,1.513,4.2198,8.122,-0.244,2.7769
2019-06-07,1.407,1.427,1.658,-0.624,-0.552,-0.178,-0.483,0.708,2.25,1.213,0.871,1.493,0.125,1.515,4.2185,8.131,-0.245,2.8152
2019-06-10,1.419,1.42,1.664,-0.625,-0.55,-0.163,-0.484,0.715,2.254,1.208,0.888,1.49,0.125,1.528,4.1645,8.103,-0.243,2.8783
2019-06-11,1.376,1.424,1.662,-0.682,-0.554,-0.157,-0.483,0.716,2.242,1.209,0.871,1.49,0.06,1.487,4.1401,,-0.246,2.6488
2019-06-12,1.371,1.429,1.659,-0.682,-0.552,-0.158,-0.486,0.72,2.213,1.208,0.881,1.514,0.071,1.461,4.1206,8.056,-0.235,2.5679
2019-06-13,1.304,1.341,1.654,-0.688,-0.557,-0.158,-0.468,0.72,2.17,1.184,0.868,1.494,0.046,1.486,4.1127,8.028,-0.235,2.4432
2019-06-14,1.341,1.33,1.654,-0.685,-0.578,-0.166,-0.471,0.697,2.166,1.16,0.84,1.492,0.05,1.464,4.0976,8.038,-0.224,2.5183
2019-06-17,1.347,1.326,1.646,-0.686,-0.602,-0.106,-0.479,0.727,2.18,1.16,0.837,1.492,0.052,1.493,4.0562,8.028,-0.226,2.5083
2019-06-18,1.296,1.314,1.65,-0.701,-0.564,-0.154,-0.479,0.734,2.19,1.16,0.832,1.492,0.075,1.486,4.129,7.991,-0.192,2.4776
2019-06-19,1.281,1.312,1.65,-0.699,-0.555,-0.158,-0.486,0.731,2.156,1.155,0.833,1.492,0.063,1.491,4.1359,7.972,-0.144,2.5009
2019-06-20,1.281,1.28,1.65,-0.703,-0.563,-0.165,-0.483,0.732,2.11,1.129,0.89,1.471,0.08,1.467,4.09,7.962,-0.241,2.4059
2019-06-21,1.311,1.423,1.653,-0.703,-0.56,-0.161,-0.484,0.731,2.091,1.138,0.871,1.583,0.056,1.477,4.1169,8.002,-0.257,2.4165
2019-06-24,1.286,1.428,1.651,-0.703,-0.565,-0.167,-0.484,0.731,2.091,1.144,0.884,1.597,0.078,1.484,4.0584,8.0,-0.26,2.4349
2019-06-25,1.279,1.426,1.651,-0.708,-0.562,-0.169,-0.485,0.735,2.104,1.145,0.909,1.646,0.204,1.511,4.1478,7.981,-0.255,2.3954
2019-06-26,1.274,1.428,1.652,-0.708,-0.568,-0.148,-0.485,0.735,2.133,1.147,0.956,1.725,0.189,1.477,4.1687,8.0,-0.264,2.4468
2019-06-27,1.216,1.414,1.654,-0.64,-0.565,-0.146,-0.484,0.735,2.124,1.172,1.173,1.739,0.199,1.507,4.1976,7.981,-0.257,2.3856
2019-06-28,1.229,1.432,1.65,-0.703,-0.575,-0.145,-0.482,0.751,2.08,1.177,1.18,1.744,0.199,1.486,4.214,7.947,-0.258,2.4317
2019-07-01,1.219,1.43,1.721,-0.707,-0.577,-0.083,-0.483,0.736,2.1,1.176,1.204,1.82,0.194,1.49,4.1555,7.972,-0.242,2.4361
2019-07-02,1.225,1.434,1.65,-0.712,-0.563,-0.128,-0.49,0.716,2.176,1.17,1.212,1.815,0.117,1.472,4.1973,7.972,-0.231,2.4564
2019-07-03,1.213,1.434,1.642,-0.686,-0.57,-0.13,-0.492,0.698,2.193,1.172,1.218,1.824,0.086,1.441,4.1817,7.953,-0.258,2.441
2019-07-04,1.185,1.12,1.639,-0.705,-0.568,-0.137,-0.494,0.698,2.19,1.171,1.224,1.825,0.074,1.488,4.1629,7.944,-0.279,2.4335
2019-07-05,1.202,1.146,1.644,-0.706,-0.566,-0.125,-0.495,0.679,2.198,1.173,1.2,1.825,0.086,1.492,4.1596,7.968,-0.29,2.3837
2019-07-08,1.159,1.153,1.655,-0.706,-0.57,-0.144,-0.501,0.733,2.212,1.174,1.19,1.812,0.075,1.483,4.1615,7.953,-0.306,2.4164
2019-07-09,1.113,1.146,1.649,-0.704,-0.567,-0.15,-0.5,0.733,2.231,1.169,1.185,1.834,0.062,1.485,4.1577,7.972,-0.3,2.4365
2019-07-10,0.978,1.154,1.644,-0.702,-0.568,-0.156,-0.489,0.732,2.17,1.167,1.187,1.817,0.061,1.476,4.1547,7.972,-0.377,2.4635
2019-07-11,1.023,1.147,1.646,-0.744,-0.583,-0.151,-0.465,0.729,2.137,1.168,1.195,1.838,0.073,1.471,4.154,7.981,-0.269,2.4552
2019-07-12,1.073,1.147,1.639,-0.741,-0.587,-0.176,-0.464,0.724,2.121,1.172,1.197,1.82,0.08,1.437,4.1614,7.985,-0.3,2.4327
2019-07-15,1.117,1.147,1.64,-0.709,-0.586,-0.165,-0.463,0.737,2.116,1.169,1.2,1.817,0.059,1.466,4.1598,7.972,-0.278,2.417
2019-07-16,1.124,1.146,1.64,-0.714,-0.559,-0.171,-0.464,0.737,2.127,1.159,1.204,1.816,0.058,1.456,4.1468,7.962,-0.278,2.417
2019-07-17,1.092,1.147,1.64,-0.716,-0.563,-0.171,-0.464,0.736,2.113,1.166,1.211,1.819,0.059,1.449,4.1437,7.962,-0.275,2.3943
